Numéro d'ordre;Instrument;Compte;Stratégie;Pos. marché.;Qté;Prix d’entrée;Prix de sortie;Heure d’entrée;Heure de sortie;Nom d’entrée;Nom de la sortie;Profit;Bénéfice net cumulé;Commission;MAE;MFE;ETD;Barres;
978;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3816,0;3814,5;23/09/2025 15:50:00;23/09/2025 15:50:00;Long_TP3;Stop loss;-16,52 $;21791,44 $;1,52 $;15,00 $;0,00 $;16,52 $;1;
979;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3811,0;3804,9;23/09/2025 16:06:43;23/09/2025 16:21:27;Short_TP1;Profit target;59,48 $;21850,92 $;1,52 $;0,00 $;61,00 $;1,52 $;2;
980;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3811,0;3792,7;23/09/2025 16:06:43;23/09/2025 20:58:34;Short_TP2;Profit target;181,48 $;22032,40 $;1,52 $;50,00 $;183,00 $;1,52 $;10;
981;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3811,0;3796,9;23/09/2025 16:06:43;23/09/2025 22:59:57;Short_TP3;Exit on session close;139,48 $;22171,88 $;1,52 $;50,00 $;250,00 $;110,52 $;13;
982;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3792,7;3784,1;24/09/2025 16:24:00;24/09/2025 16:53:50;Short_TP1;Profit target;84,48 $;22256,36 $;1,52 $;0,00 $;86,00 $;1,52 $;2;
983;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3792,7;3766,9;24/09/2025 16:24:00;24/09/2025 20:06:46;Short_TP2;Profit target;256,48 $;22512,84 $;1,52 $;0,00 $;258,00 $;1,52 $;6;
984;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3792,7;3768,4;24/09/2025 16:24:00;24/09/2025 22:59:58;Short_TP3;Acheter pour couvrir;241,48 $;22754,32 $;1,52 $;0,00 $;400,00 $;158,52 $;11;
985;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3763,4;3773,5;25/09/2025 15:40:37;25/09/2025 20:27:45;Short_TP1;Stop loss;-102,52 $;22651,80 $;1,52 $;101,00 $;100,00 $;202,52 $;6;
986;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3763,4;3773,5;25/09/2025 15:40:37;25/09/2025 20:27:45;Short_TP2;Stop loss;-102,52 $;22549,28 $;1,52 $;101,00 $;100,00 $;202,52 $;6;
987;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3763,4;3773,5;25/09/2025 15:40:37;25/09/2025 20:27:45;Short_TP3;Stop loss;-102,52 $;22446,76 $;1,52 $;101,00 $;100,00 $;202,52 $;6;
988;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3778,4;3785,8;25/09/2025 20:36:05;25/09/2025 20:40:41;Long_TP1;Profit target;72,48 $;22519,24 $;1,52 $;0,00 $;74,00 $;1,52 $;2;
989;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3778,4;3780,6;25/09/2025 20:36:05;25/09/2025 22:59:59;Long_TP2;Exit on session close;20,48 $;22539,72 $;1,52 $;0,00 $;100,00 $;79,52 $;4;
990;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3778,4;3780,6;25/09/2025 20:36:05;25/09/2025 22:59:59;Long_TP3;Exit on session close;20,48 $;22560,20 $;1,52 $;0,00 $;100,00 $;79,52 $;4;
991;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3795,8;3805,4;26/09/2025 16:08:27;26/09/2025 16:16:05;Long_TP1;Profit target;94,48 $;22654,68 $;1,52 $;0,00 $;96,00 $;1,52 $;2;
992;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3795,8;3789,8;26/09/2025 16:08:27;26/09/2025 22:59:59;Long_TP2;Vendre;-61,52 $;22593,16 $;1,52 $;60,00 $;150,00 $;211,52 $;7;
993;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3795,8;3789,8;26/09/2025 16:08:27;26/09/2025 22:59:59;Long_TP3;Vendre;-61,52 $;22531,64 $;1,52 $;60,00 $;150,00 $;211,52 $;7;
994;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3854,0;3858,0;29/09/2025 16:11:16;29/09/2025 16:11:16;Long_TP1;Profit target;38,48 $;22570,12 $;1,52 $;0,00 $;40,00 $;1,52 $;1;
995;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3854,0;3850,0;29/09/2025 16:11:16;29/09/2025 16:19:20;Long_TP2;Stop loss;-41,52 $;22528,60 $;1,52 $;40,00 $;50,00 $;91,52 $;2;
996;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3854,0;3850,0;29/09/2025 16:11:16;29/09/2025 16:19:20;Long_TP3;Stop loss;-41,52 $;22487,08 $;1,52 $;40,00 $;50,00 $;91,52 $;2;
997;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3854,0;3854,0;29/09/2025 17:01:03;29/09/2025 17:01:03;Short_TP1;Stop loss;-1,52 $;22485,56 $;1,52 $;0,00 $;0,00 $;1,52 $;1;
998;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3854,0;3854,0;29/09/2025 17:01:03;29/09/2025 17:01:03;Short_TP2;Stop loss;-1,52 $;22484,04 $;1,52 $;0,00 $;0,00 $;1,52 $;1;
999;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3854,0;3854,0;29/09/2025 17:01:03;29/09/2025 17:01:03;Short_TP3;Stop loss;-1,52 $;22482,52 $;1,52 $;0,00 $;0,00 $;1,52 $;1;
1000;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3863,1;3863,1;29/09/2025 22:59:59;29/09/2025 22:59:59;Long_TP1;Exit on session close;-1,52 $;22481,00 $;1,52 $;0,00 $;0,00 $;1,52 $;1;
1001;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3863,1;3863,1;29/09/2025 22:59:59;29/09/2025 22:59:59;Long_TP2;Exit on session close;-1,52 $;22479,48 $;1,52 $;0,00 $;0,00 $;1,52 $;1;
1002;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3863,1;3863,1;29/09/2025 22:59:59;29/09/2025 22:59:59;Long_TP3;Exit on session close;-1,52 $;22477,96 $;1,52 $;0,00 $;0,00 $;1,52 $;1;
1003;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3896,8;3896,8;01/10/2025 16:47:35;01/10/2025 16:47:35;Long_TP1;Stop loss;-1,52 $;22476,44 $;1,52 $;0,00 $;0,00 $;1,52 $;1;
1004;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3896,8;3896,8;01/10/2025 16:47:35;01/10/2025 16:47:35;Long_TP2;Stop loss;-1,52 $;22474,92 $;1,52 $;0,00 $;0,00 $;1,52 $;1;
1005;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3896,8;3896,8;01/10/2025 16:47:35;01/10/2025 16:47:35;Long_TP3;Stop loss;-1,52 $;22473,40 $;1,52 $;0,00 $;0,00 $;1,52 $;1;
1006;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3891,8;3899,1;01/10/2025 16:48:10;01/10/2025 17:00:20;Short_TP1;Stop loss;-74,52 $;22398,88 $;1,52 $;73,00 $;50,00 $;124,52 $;3;
1007;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3891,8;3899,1;01/10/2025 16:48:10;01/10/2025 17:00:20;Short_TP2;Stop loss;-74,52 $;22324,36 $;1,52 $;73,00 $;50,00 $;124,52 $;3;
1008;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3891,8;3899,1;01/10/2025 16:48:10;01/10/2025 17:00:20;Short_TP3;Stop loss;-74,52 $;22249,84 $;1,52 $;73,00 $;50,00 $;124,52 $;3;
1009;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3896,8;3896,8;01/10/2025 17:17:50;01/10/2025 17:17:50;Long_TP1;Stop loss;-1,52 $;22248,32 $;1,52 $;0,00 $;0,00 $;1,52 $;1;
1010;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3896,8;3896,8;01/10/2025 17:17:50;01/10/2025 17:17:50;Long_TP2;Stop loss;-1,52 $;22246,80 $;1,52 $;0,00 $;0,00 $;1,52 $;1;
1011;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3896,8;3896,8;01/10/2025 17:17:50;01/10/2025 17:17:50;Long_TP3;Stop loss;-1,52 $;22245,28 $;1,52 $;0,00 $;0,00 $;1,52 $;1;
1012;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3891,8;3884,5;01/10/2025 17:27:03;01/10/2025 20:05:02;Short_TP1;Profit target;71,48 $;22316,76 $;1,52 $;50,00 $;73,00 $;1,52 $;4;
1013;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3891,8;3892,6;01/10/2025 17:27:03;01/10/2025 22:59:59;Short_TP2;Acheter pour couvrir;-9,52 $;22307,24 $;1,52 $;50,00 $;100,00 $;109,52 $;8;
1014;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3891,8;3892,6;01/10/2025 17:27:03;01/10/2025 22:59:59;Short_TP3;Acheter pour couvrir;-9,52 $;22297,72 $;1,52 $;50,00 $;100,00 $;109,52 $;8;
1015;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3908,4;3896,8;02/10/2025 15:49:54;02/10/2025 16:12:34;Short_TP1;Profit target;114,48 $;22412,20 $;1,52 $;0,00 $;116,00 $;1,52 $;3;
1016;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3908,4;3873,6;02/10/2025 15:49:54;02/10/2025 16:37:13;Short_TP2;Profit target;346,48 $;22758,68 $;1,52 $;0,00 $;348,00 $;1,52 $;7;
1017;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3908,4;3844,6;02/10/2025 15:49:54;02/10/2025 17:38:24;Short_TP3;Profit target;636,48 $;23395,16 $;1,52 $;0,00 $;638,00 $;1,52 $;19;
1018;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3910,1;3914,4;03/10/2025 15:45:21;03/10/2025 15:45:21;Long_TP1;Profit target;41,48 $;23436,64 $;1,52 $;0,00 $;43,00 $;1,52 $;1;
1019;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3910,1;3905,8;03/10/2025 15:45:21;03/10/2025 15:50:48;Long_TP2;Stop loss;-44,52 $;23392,12 $;1,52 $;43,00 $;50,00 $;94,52 $;2;
1020;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3910,1;3905,8;03/10/2025 15:45:21;03/10/2025 15:50:48;Long_TP3;Stop loss;-44,52 $;23347,60 $;1,52 $;43,00 $;50,00 $;94,52 $;2;
1021;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3905,1;3902,9;03/10/2025 16:08:50;03/10/2025 16:08:50;Short_TP1;Profit target;20,48 $;23368,08 $;1,52 $;0,00 $;22,00 $;1,52 $;1;
1022;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3905,1;3898,5;03/10/2025 16:08:50;03/10/2025 16:14:06;Short_TP2;Profit target;64,48 $;23432,56 $;1,52 $;0,00 $;66,00 $;1,52 $;2;
1023;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3905,1;3907,3;03/10/2025 16:08:50;03/10/2025 17:24:03;Short_TP3;Stop loss;-23,52 $;23409,04 $;1,52 $;22,00 $;100,00 $;123,52 $;4;
1024;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3910,1;3914,4;03/10/2025 17:52:21;03/10/2025 17:52:21;Long_TP1;Profit target;41,48 $;23450,52 $;1,52 $;0,00 $;43,00 $;1,52 $;1;
1025;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3910,1;3905,8;03/10/2025 17:52:21;03/10/2025 19:51:15;Long_TP2;Stop loss;-44,52 $;23406,00 $;1,52 $;43,00 $;50,00 $;94,52 $;2;
1026;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3910,1;3905,8;03/10/2025 17:52:21;03/10/2025 19:51:15;Long_TP3;Stop loss;-44,52 $;23361,48 $;1,52 $;43,00 $;50,00 $;94,52 $;2;
1027;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3911,7;3911,7;03/10/2025 22:59:58;03/10/2025 22:59:58;Short_TP1;Stop loss;-1,52 $;23359,96 $;1,52 $;0,00 $;0,00 $;1,52 $;1;
1028;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3911,7;3911,7;03/10/2025 22:59:58;03/10/2025 22:59:58;Short_TP2;Stop loss;-1,52 $;23358,44 $;1,52 $;0,00 $;0,00 $;1,52 $;1;
1029;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3911,7;3911,7;03/10/2025 22:59:58;03/10/2025 22:59:58;Short_TP3;Stop loss;-1,52 $;23356,92 $;1,52 $;0,00 $;0,00 $;1,52 $;1;
1030;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3963,7;3974,0;06/10/2025 15:44:31;06/10/2025 16:34:13;Long_TP1;Profit target;101,48 $;23458,40 $;1,52 $;0,00 $;103,00 $;1,52 $;5;
1031;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3963,7;3984,1;06/10/2025 15:44:31;06/10/2025 22:59:59;Long_TP2;Exit on session close;202,48 $;23660,88 $;1,52 $;0,00 $;300,00 $;97,52 $;14;
1032;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;3963,7;3984,1;06/10/2025 15:44:31;06/10/2025 22:59:59;Long_TP3;Exit on session close;202,48 $;23863,36 $;1,52 $;0,00 $;300,00 $;97,52 $;14;
1033;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3999,4;4006,3;07/10/2025 16:33:54;07/10/2025 16:36:25;Short_TP1;Stop loss;-70,52 $;23792,84 $;1,52 $;69,00 $;0,00 $;70,52 $;2;
1034;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3999,4;4006,3;07/10/2025 16:33:54;07/10/2025 16:36:25;Short_TP2;Stop loss;-70,52 $;23722,32 $;1,52 $;69,00 $;0,00 $;70,52 $;2;
1035;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3999,4;4006,3;07/10/2025 16:33:54;07/10/2025 16:36:25;Short_TP3;Stop loss;-70,52 $;23651,80 $;1,52 $;69,00 $;0,00 $;70,52 $;2;
1036;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;4009,4;4002,4;07/10/2025 17:21:10;07/10/2025 17:39:16;Long_TP1;Stop loss;-71,52 $;23580,28 $;1,52 $;70,00 $;50,00 $;121,52 $;3;
1037;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;4009,4;4002,4;07/10/2025 17:21:10;07/10/2025 17:39:16;Long_TP2;Stop loss;-71,52 $;23508,76 $;1,52 $;70,00 $;50,00 $;121,52 $;3;
1038;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;4009,4;4002,4;07/10/2025 17:21:10;07/10/2025 17:39:16;Long_TP3;Stop loss;-71,52 $;23437,24 $;1,52 $;70,00 $;50,00 $;121,52 $;3;
1039;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3999,4;3992,5;07/10/2025 17:42:10;07/10/2025 17:47:15;Short_TP1;Profit target;67,48 $;23504,72 $;1,52 $;0,00 $;69,00 $;1,52 $;2;
1040;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3999,4;4006,3;07/10/2025 17:42:10;07/10/2025 19:42:43;Short_TP2;Stop loss;-70,52 $;23434,20 $;1,52 $;69,00 $;150,00 $;220,52 $;7;
1041;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;3999,4;4006,3;07/10/2025 17:42:10;07/10/2025 19:42:43;Short_TP3;Stop loss;-70,52 $;23363,68 $;1,52 $;69,00 $;150,00 $;220,52 $;7;
1042;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;4004,4;4002,4;07/10/2025 20:03:07;07/10/2025 20:03:07;Long_TP1;Stop loss;-21,52 $;23342,16 $;1,52 $;20,00 $;0,00 $;21,52 $;1;
1043;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;4004,4;4002,4;07/10/2025 20:03:07;07/10/2025 20:03:07;Long_TP2;Stop loss;-21,52 $;23320,64 $;1,52 $;20,00 $;0,00 $;21,52 $;1;
1044;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;4004,4;4002,4;07/10/2025 20:03:07;07/10/2025 20:03:07;Long_TP3;Stop loss;-21,52 $;23299,12 $;1,52 $;20,00 $;0,00 $;21,52 $;1;
1045;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;4004,4;4006,3;07/10/2025 22:53:10;07/10/2025 22:53:10;Short_TP1;Stop loss;-20,52 $;23278,60 $;1,52 $;19,00 $;0,00 $;20,52 $;1;
1046;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;4004,4;4006,3;07/10/2025 22:53:10;07/10/2025 22:53:10;Short_TP2;Stop loss;-20,52 $;23258,08 $;1,52 $;19,00 $;0,00 $;20,52 $;1;
1047;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;4004,4;4006,3;07/10/2025 22:53:10;07/10/2025 22:53:10;Short_TP3;Stop loss;-20,52 $;23237,56 $;1,52 $;19,00 $;0,00 $;20,52 $;1;
1048;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;4007,6;4007,6;07/10/2025 22:59:58;07/10/2025 22:59:58;Long_TP1;Exit on session close;-1,52 $;23236,04 $;1,52 $;0,00 $;0,00 $;1,52 $;1;
1049;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;4007,6;4007,6;07/10/2025 22:59:58;07/10/2025 22:59:58;Long_TP2;Exit on session close;-1,52 $;23234,52 $;1,52 $;0,00 $;0,00 $;1,52 $;1;
1050;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;4007,6;4007,6;07/10/2025 22:59:58;07/10/2025 22:59:58;Long_TP3;Exit on session close;-1,52 $;23233,00 $;1,52 $;0,00 $;0,00 $;1,52 $;1;
1051;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;4053,1;4061,3;08/10/2025 15:36:27;08/10/2025 16:02:10;Short_TP1;Stop loss;-83,52 $;23149,48 $;1,52 $;82,00 $;50,00 $;133,52 $;3;
1052;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;4053,1;4061,3;08/10/2025 15:36:27;08/10/2025 16:02:10;Short_TP2;Stop loss;-83,52 $;23065,96 $;1,52 $;82,00 $;50,00 $;133,52 $;3;
1053;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;4053,1;4061,3;08/10/2025 15:36:27;08/10/2025 16:02:10;Short_TP3;Stop loss;-83,52 $;22982,44 $;1,52 $;82,00 $;50,00 $;133,52 $;3;
1054;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;4063,1;4070,4;08/10/2025 16:57:46;08/10/2025 18:11:27;Long_TP1;Profit target;71,48 $;23053,92 $;1,52 $;0,00 $;73,00 $;1,52 $;2;
1055;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;4063,1;4055,8;08/10/2025 16:57:46;08/10/2025 21:09:49;Long_TP2;Stop loss;-74,52 $;22979,40 $;1,52 $;73,00 $;150,00 $;224,52 $;11;
1056;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;4063,1;4055,8;08/10/2025 16:57:46;08/10/2025 21:09:49;Long_TP3;Stop loss;-74,52 $;22904,88 $;1,52 $;73,00 $;150,00 $;224,52 $;11;
1057;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;4058,1;4061,3;08/10/2025 21:20:23;08/10/2025 21:20:23;Short_TP1;Stop loss;-33,52 $;22871,36 $;1,52 $;32,00 $;0,00 $;33,52 $;1;
1058;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;4058,1;4061,3;08/10/2025 21:20:23;08/10/2025 21:20:23;Short_TP2;Stop loss;-33,52 $;22837,84 $;1,52 $;32,00 $;0,00 $;33,52 $;1;
1059;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Court;1;4058,1;4061,3;08/10/2025 21:20:23;08/10/2025 21:20:23;Short_TP3;Stop loss;-33,52 $;22804,32 $;1,52 $;32,00 $;0,00 $;33,52 $;1;
1060;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;4063,1;4060,3;08/10/2025 21:25:50;08/10/2025 22:59:59;Long_TP1;Exit on session close;-29,52 $;22774,80 $;1,52 $;50,00 $;50,00 $;79,52 $;3;
1061;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;4063,1;4060,3;08/10/2025 21:25:50;08/10/2025 22:59:59;Long_TP2;Exit on session close;-29,52 $;22745,28 $;1,52 $;50,00 $;50,00 $;79,52 $;3;
1062;MGC 12-25;Backtest;PAX30_TrailingR_Runner;Long;1;4063,1;4060,3;08/10/2025 21:25:50;08/10/2025 22:59:59;Long_TP3;Exit on session close;-29,52 $;22715,76 $;1,52 $;50,00 $;50,00 $;79,52 $;3;
